17585681428, ber, 119, (40, 10), True, (22.2441913337545, 5.9050386196495825)
17585681428, ber, 119, (15, 10), True, (33.00204150680787, 12.73910007834794)
17585681428, ber, 119, (71, 10), False, (16.88757247837615, 4.276057317704002)
17585681428, ber, 119, (70, 100), False, (12.247076768557527, 8.101791335381991)
17585681428, ber, 119, (90, 100), True, (35.43775840459601, 16.253862753736925)
17585681428, ber, 119, (57, 10), True, (20.20572105481585, 5.0074399730369255)
17585681428, ber, 119, (59, 10), False, (17.06458728144189, 4.494240880348451)
17584109586, ber, 111, (50, 10), False, (15.451456398405792, 4.762951566864789)
17586204688, ber, 115, (11, 100), True, (21.216305345016732, 10.92675368155456)
17585681428, ber, 119, (67, 10), True, (19.51754439944107, 4.716628171134799)
17584109586, ber, 111, (10, 10), True, (30.720073410815115, 16.466222953536757)
17584109586, ber, 111, (60, 100), True, (27.322967147815714, 15.000403648390735)
17584109586, ber, 111, (75, 100), True, (29.469558863540097, 16.379657316355484)
17586204688, ber, 115, (21, 10), False, (27.393610003844806, 10.013559074596634)
17585681428, ber, 119, (30, 100), False, (7.710298714716399, 6.221774560963926)
17585681428, ber, 119, (48, 100), True, (27.99333741259106, 12.237997638218957)
17586204688, ber, 115, (61, 100), True, (44.18271184285293, 17.860966150555846)
17584109586, ber, 111, (13, 10), True, (29.793361119112085, 14.401762176602087)
17584109586, ber, 111, (46, 10), True, (19.095518297488578, 5.620247052017459)
17584109586, ber, 111, (39, 10), True, (20.02714538477007, 6.100177006115434)
17585681428, ber, 119, (77, 100), True, (34.25842571328997, 15.816738673263686)
17585681428, ber, 119, (38, 100), False, (8.471995479536712, 6.515833093291185)
17586204688, ber, 115, (85, 10), False, (26.939820879317015, 5.476389720043174)
17584109586, ber, 111, (69, 10), True, (17.411418883860247, 4.805026253656187)
17585681428, ber, 119, (59, 10), True, (20.04803135444083, 4.940356852968015)
17586204688, ber, 115, (23, 10), False, (27.528433437463054, 9.45761334954295)
17584109586, ber, 111, (83, 10), True, (16.86128229773949, 4.549727109718608)
17585681428, ber, 119, (80, 100), False, (13.424592956164712, 8.492910628402944)
17585681428, ber, 119, (17, 10), False, (18.00457701389367, 7.787652834283564)
17584109586, ber, 111, (64, 100), True, (28.003894137980666, 15.463156425689483)
17584109586, ber, 111, (76, 100), True, (29.57285266245088, 16.435130940231797)
17584109586, ber, 111, (16, 10), True, (28.002693244286085, 12.090863822032414)
17585681428, ber, 119, (38, 10), True, (22.613914415590806, 6.075160831934867)
17317240836, ber, 111, (80, 10), True, (33.19554592373873, 13.467469759216216)
17584109586, ber, 111, (69, 100), False, (10.877172497986674, 7.751598878214472)
17317240836, ber, 111, (59, 10), False, (30.417677213358942, 12.906152779341664)
17584109586, ber, 111, (53, 100), True, (25.956689876946584, 14.057199175456354)
17586204688, ber, 115, (84, 10), False, (26.94661007082844, 5.4911226967456095)
17584109586, ber, 111, (41, 10), False, (15.639067633424965, 5.078042407877569)
17317240836, ber, 111, (65, 10), False, (30.075146426668567, 12.62025708201615)
17584109586, ber, 111, (93, 10), True, (16.57395174646328, 4.418033008656896)
17585681428, ber, 119, (27, 100), False, (7.452433393336702, 6.136880730208089)
17585681428, ber, 119, (59, 100), True, (30.90329660810048, 13.925627289330508)
17585681428, ber, 119, (66, 10), True, (19.57634221017712, 4.741286777988637)
17585681428, ber, 119, (38, 100), True, (25.011852090192257, 10.66464808288711)
17584109586, ber, 111, (81, 10), True, (16.927682155474425, 4.580312310063178)
17585681428, ber, 119, (47, 100), True, (27.705767237777792, 12.076930466999306)
17584109586, ber, 111, (54, 100), False, (9.359405416247638, 7.0985787937849105)
17584109586, ber, 111, (13, 100), False, (6.069317229118881, 5.607525351434072)
17316714512, ber, 119, (54, 100), True, (38.909622004904946, 22.92915215689029)
17586204688, ber, 115, (34, 10), True, (37.0622337803706, 9.006478988746823)
17317240836, ber, 111, (26, 10), False, (34.49070623357274, 17.16755287414563)
17586206738, ber, 124, (86, 100), True, (32.518881559592835, 14.875948858948668)
17586204688, ber, 115, (94, 10), False, (26.884491038098425, 5.358919382738289)
17584109586, ber, 111, (10, 1), True, (16.408403906937576, 4.342610901036904)
17585681428, ber, 119, (41, 10), True, (22.073718025716133, 5.827453885100663)
17585681428, ber, 119, (43, 100), False, (9.000084235549535, 6.741679860683811)
17317240836, ber, 111, (55, 100), True, (58.94861633925756, 39.956685700278946)
17316714512, ber, 119, (39, 100), True, (32.335656686392845, 18.174591258607233)
17317240836, ber, 111, (31, 10), False, (33.46924870512167, 15.907237776410811)
17317240836, ber, 111, (18, 10), True, (63.40270686856027, 34.55319670748418)
17317240836, ber, 111, (32, 10), True, (45.347806034240485, 20.752584443202252)
17316714512, ber, 119, (38, 100), True, (31.8786605338185, 17.86986637713876)
17317240836, ber, 111, (26, 10), True, (50.62262974828891, 24.400219139427378)
17585681428, ber, 119, (96, 100), True, (35.66447734012035, 16.21053942367174)
17317240836, ber, 111, (62, 10), False, (30.238680048342506, 12.755683057295617)
17586204688, ber, 115, (88, 100), True, (50.9751842507237, 22.104835361652018)
17317240836, ber, 111, (57, 100), False, (18.854656668291803, 13.86387208474101)
17317240836, ber, 111, (59, 10), True, (35.84568733131005, 14.927762176856172)
17317240836, ber, 111, (39, 100), False, (13.664959279062437, 10.628332585272739)
17584109586, ber, 111, (58, 100), True, (26.954422419028855, 14.746693082417368)
17316714512, ber, 119, (94, 10), False, (21.999615548543108, 7.570895277742541)
17586204688, ber, 115, (62, 100), False, (16.462890696853833, 11.560847506938082)
17316714512, ber, 119, (60, 100), False, (14.178337937281492, 10.848779448190855)
17586204688, ber, 115, (38, 100), False, (12.82546311884751, 10.123640900788596)
17586204688, ber, 115, (53, 10), False, (27.254158319177154, 6.259964680106746)
17317240836, ber, 111, (79, 10), True, (33.287260143281124, 13.516851231677572)
17317240836, ber, 111, (86, 100), True, (77.30411497937983, 52.11356607499018)
17585681428, ber, 119, (48, 100), False, (9.562992667581282, 6.989452983560824)
17585681428, ber, 119, (97, 10), False, (16.64288679095344, 3.993625432831257)
17316714512, ber, 119, (84, 10), True, (24.82780103463067, 8.470922662852773)
17316714512, ber, 119, (34, 10), True, (31.673832220070192, 12.583003306828456)
17317240836, ber, 111, (38, 100), False, (13.418874779088119, 10.475946585378427)
17316714512, ber, 119, (90, 10), True, (24.541699085519863, 8.3181337145761)
17584109586, ber, 111, (51, 100), True, (25.52935258351893, 13.763079375549488)
17317240836, ber, 111, (22, 10), False, (35.428489247967356, 18.54077698847747)
17586204688, ber, 115, (88, 10), True, (30.13328634365679, 5.815279535136837)
17316714512, ber, 119, (43, 10), False, (23.235233097641075, 9.115259368773449)
17317240836, ber, 111, (57, 100), True, (60.54756824213863, 41.10624917179477)
17316714512, ber, 119, (58, 10), False, (22.680877641933126, 8.355857471264972)
17317240836, ber, 111, (98, 10), False, (28.911733118421594, 11.709500261326971)
17584109586, ber, 111, (23, 100), True, (18.59547938751588, 9.566391375763063)
17317240836, ber, 111, (37, 10), True, (42.39316822264324, 18.84049141277297)
17317240836, ber, 111, (34, 10), True, (44.04769509495763, 19.89979385082903)
17584109586, ber, 111, (76, 10), True, (17.109754494380997, 4.664489876714933)
17586204688, ber, 115, (87, 10), True, (30.17982798296004, 5.834353028935421)
17316714512, ber, 119, (73, 10), False, (22.323594453027884, 7.928116735621677)
17316714512, ber, 119, (95, 100), False, (19.781202241389202, 13.816799140891955)
17316714512, ber, 119, (80, 100), False, (17.592350267699175, 12.790566960014829)
17586206738, ber, 124, (10, 1), True, (17.759224864040334, 3.854718914768028)
17584109586, ber, 111, (26, 100), True, (19.36808212965132, 9.955496301656897)
17586206738, ber, 124, (12, 10), False, (15.648316086868732, 8.131250890046475)
17316714512, ber, 119, (11, 100), True, (20.24377302868382, 11.82151613375157)
17585681428, ber, 119, (32, 100), True, (23.16157963546427, 9.842201133547892)
17316714512, ber, 119, (69, 100), True, (44.16192517237699, 27.114260884936005)
17316714512, ber, 119, (77, 100), True, (46.152465424309575, 28.731286548917957)
17316714512, ber, 119, (68, 100), False, (15.57532414562138, 11.675820640511702)
17584109586, ber, 111, (81, 100), False, (12.024182458931145, 8.14810879724228)
17316714512, ber, 119, (92, 100), True, (48.30918413214686, 30.313062421960126)
17586204688, ber, 115, (36, 100), False, (12.56211535777814, 10.027563926144058)
17586206738, ber, 124, (98, 100), True, (33.00266599758181, 14.669070892881352)
17585681428, ber, 119, (41, 100), False, (8.784356703881446, 6.648180677275445)
17585681428, ber, 119, (69, 100), True, (33.01278467666994, 15.150907427193507)
17585681428, ber, 119, (94, 100), True, (35.60886513594475, 16.24021492062649)
17317240836, ber, 111, (95, 100), False, (30.531988160418514, 20.563705411439006)
17584109586, ber, 111, (41, 100), False, (8.111149164149435, 6.503139726619246)
17317240836, ber, 111, (62, 100), False, (20.489749263344404, 14.873509259047188)
17316714512, ber, 119, (97, 10), True, (24.25506090265647, 8.166297668617986)
17316714512, ber, 119, (59, 100), True, (40.857049275522535, 24.4504371933297)
17585681428, ber, 119, (31, 10), False, (17.83041487002037, 5.714593979481651)
17317240836, ber, 111, (26, 100), True, (35.7291110784623, 23.360387510909565)
17317240836, ber, 111, (89, 100), True, (78.11613108769475, 52.45827101494736)
17586206738, ber, 124, (59, 10), False, (16.474147556614454, 4.1228153591079515)
17586204688, ber, 115, (28, 10), True, (39.61692062361495, 10.411875915487512)
17316714512, ber, 119, (23, 100), True, (25.153731139773658, 13.896922157473563)
17316714512, ber, 119, (61, 100), False, (14.352838147310763, 10.953832205592128)
17586204688, ber, 115, (64, 10), True, (31.682336002019188, 6.465027213378556)
17316714512, ber, 119, (54, 100), False, (13.143368988037967, 10.21812053339276)
17316714512, ber, 119, (85, 10), False, (22.120391629225193, 7.701045890338814)
17316714512, ber, 119, (65, 100), False, (15.052340742174186, 11.370236572060053)
17584109586, ber, 111, (13, 10), False, (15.028635445896317, 8.252738395719831)
17316714512, ber, 119, (88, 100), True, (47.92262348569491, 30.075807021571517)
17586204688, ber, 115, (74, 10), True, (30.906943176421656, 6.1358762182277875)
17585681428, ber, 119, (99, 100), False, (15.29986729030361, 8.881624486133516)
17586206738, ber, 124, (44, 100), False, (8.924812528589438, 6.809596253093056)
17317240836, bin, 111, (75, 10), False, (29.619569627861342, 15.269904236872502)
17586204688, ber, 115, (58, 100), False, (15.816573551993432, 11.306628403841998)
17317240836, ber, 111, (13, 100), False, (8.717484241549485, 7.734069724521232)
17317240836, bin, 111, (35, 10), True, (43.46041314033732, 24.958806917016346)
17584109586, bin, 111, (55, 10), False, (15.365810464123605, 8.595050734411071)
17584109586, bin, 111, (12, 10), False, (14.63992618660759, 11.945136667411848)
17584109586, bin, 111, (48, 10), True, (18.881283001897543, 10.718852497411493)
17585681428, ber, 119, (81, 100), False, (13.536517638980209, 8.525359400222431)
17317240836, ber, 111, (72, 10), False, (29.743649330229772, 12.35154497368041)
17584109586, ber, 111, (52, 100), True, (25.744915468280617, 13.911255749324987)
17317240836, bin, 111, (25, 100), False, (10.649155325024054, 9.1254026872101)
17586206738, ber, 124, (75, 10), False, (16.311390013438313, 3.8757408654434577)
17585681428, ber, 119, (49, 10), True, (20.97602491119167, 5.339497290760007)
17317240836, bin, 111, (56, 10), True, (36.404779688349144, 19.410352422188343)
17317240836, ber, 111, (36, 100), True, (43.32943676337719, 28.667021718820298)
17584109586, bin, 111, (90, 100), True, (30.527258247218136, 24.388662256971948)
17317240836, bin, 111, (40, 100), True, (46.56116619237343, 34.43414425815549)
17317240836, bin, 111, (40, 100), False, (13.915863566248962, 11.231457602578548)
17316714512, ber, 119, (81, 100), True, (46.922294575936235, 29.340085852065616)
17317240836, bin, 111, (40, 10), True, (41.017084605409394, 23.051104497794984)
17586206738, ber, 124, (37, 100), True, (23.11847650911288, 10.594026630679556)
17317240836, ber, 111, (88, 100), False, (28.739592859879735, 19.65931371819057)
17584109586, bin, 111, (49, 10), False, (15.470069394702442, 8.918058001640562)
17584109586, bin, 111, (38, 10), True, (20.189371335603195, 12.163373571328894)
17586204688, ber, 115, (35, 10), True, (36.72291126786593, 8.830749347894765)
17584109586, ber, 111, (76, 10), False, (15.107682023414931, 4.2845097993710555)
17584109586, bin, 111, (58, 10), False, (15.319817271696104, 8.452997977485289)
17584109586, bin, 111, (69, 10), True, (17.411418883860247, 9.04916263320874)
17584109586, bin, 111, (95, 100), False, (13.178756786870451, 11.132881434352974)
17316714512, ber, 119, (86, 10), False, (22.105816087479813, 7.685156770903617)
17585681428, ber, 119, (37, 100), True, (24.704767887927407, 10.518111835749924)
17585681428, ber, 119, (27, 10), False, (17.986228039704205, 6.10863780303122)
17584109586, bin, 111, (28, 100), False, (7.039065731703816, 6.552228496170185)
17586206738, ber, 124, (51, 100), True, (26.850126859824886, 12.377969603925024)
17584109586, bin, 111, (15, 10), True, (28.622530305438914, 21.71641171940038)
17585681428, ber, 119, (69, 100), False, (12.12489067333171, 8.056724129396617)
17586204688, ber, 115, (15, 10), False, (26.028616715332962, 12.13194240280285)
17586204688, bin, 115, (25, 10), False, (27.59558935103189, 15.36136290471017)
17584109586, bin, 111, (61, 10), False, (15.277396274497647, 8.321844335909631)
17585681428, ber, 119, (33, 10), False, (17.753551845133746, 5.554426696134261)
17584109586, bin, 111, (61, 10), True, (17.8459409387843, 9.551694604456655)
17585681428, ber, 119, (88, 100), False, (14.28186969622847, 8.715339510055554)
17317240836, ber, 111, (42, 10), True, (40.22240052552079, 17.494274295892765)
17317240836, ber, 111, (11, 100), True, (25.970152610098406, 17.265608360897648)
17584109586, bin, 111, (54, 100), False, (9.359405416247638, 8.367017728680466)
17584109586, ber, 111, (10, 10), False, (13.532696467426245, 8.450939549511965)
17316714512, ber, 119, (17, 100), False, (8.150523604323386, 7.249571533068479)
17317240836, ber, 111, (30, 100), True, (38.67402422762167, 25.383519153658558)
17585681428, ber, 119, (23, 10), False, (18.115959616350903, 6.637796892434702)
17316714512, ber, 119, (23, 100), False, (8.754629071101203, 7.55911668278243)
17584109586, ber, 111, (90, 100), True, (30.527258247218136, 16.731812905708)
17584109586, ber, 111, (59, 10), True, (17.97403550184987, 5.071110332419712)
17585681428, ber, 119, (65, 10), True, (19.63707721227874, 4.766792637465611)
17317240836, bin, 111, (31, 10), True, (46.06933891509362, 26.991187312648645)
17317240836, bin, 111, (64, 100), True, (65.84375502990768, 48.438717983516995)
17586204688, bin, 115, (55, 10), True, (32.64116082403235, 13.47007736197867)
17317240836, ber, 111, (30, 100), False, (11.622525316173572, 9.377226727521943)
17586206738, ber, 124, (94, 100), True, (32.911881386994665, 14.789584569231309)
17584109586, ber, 111, (95, 100), False, (13.178756786870451, 8.410281245530031)
17317240836, bin, 111, (87, 10), True, (32.61691288417223, 16.316984465056706)
17586204688, bin, 115, (52, 10), True, (33.040542641472676, 13.8447645745335)
17317240836, bin, 111, (71, 10), False, (29.787218901566334, 15.484328980144094)
17585681428, ber, 119, (54, 100), False, (10.274645430758572, 7.302175470519079)
17584109586, bin, 111, (11, 100), False, (5.9600044084731625, 5.741764028203232)
17584109586, ber, 111, (56, 100), True, (26.568017376276913, 14.479678708835273)
17584109586, bin, 111, (80, 100), True, (29.937308714539625, 23.90156050894901)
17317240836, ber, 111, (90, 10), False, (29.11840321986444, 11.86486551263926)
17317240836, bin, 111, (95, 10), False, (28.98528994200315, 14.437373081868206)
17584109586, ber, 111, (84, 10), False, (15.038806165072817, 4.198608580126852)
17586206738, ber, 124, (14, 100), True, (16.750194379200323, 8.567407760953529)
17317240836, bin, 111, (61, 10), False, (30.296525109952672, 16.125125554168413)
17584109586, bin, 111, (23, 100), False, (6.684536594195437, 6.278476327500495)
17584109586, ber, 111, (42, 100), True, (23.44284542836164, 12.363717139479265)
17586206738, ber, 124, (74, 10), True, (18.55846070638719, 4.179552531712321)
17586204688, bin, 115, (55, 100), False, (15.337308704768265, 13.036249765503078)
17584109586, ber, 111, (78, 100), False, (11.748570873829346, 8.062967087414663)
17584109586, bin, 111, (20, 100), True, (17.829339151012835, 12.527985528608466)
17316714512, ber, 119, (36, 10), False, (23.599650523689647, 9.710029077557333)
17584109586, bin, 111, (44, 10), True, (19.33020426590653, 11.216859606561432)
17584109586, ber, 111, (49, 10), True, (18.781040645073592, 5.463424111538383)
17584109586, bin, 111, (84, 10), False, (15.038806165072817, 7.57076484129695)
17586204688, bin, 115, (85, 100), False, (20.073052004368076, 15.93577345763918)
17586206738, ber, 124, (68, 100), False, (11.47478952756984, 7.746796924533988)
17586206738, ber, 124, (46, 10), True, (20.5247644320307, 5.002167498564573)
17317240836, bin, 111, (26, 100), True, (35.7291110784623, 26.21170824148459)
17317240836, bin, 111, (20, 10), True, (59.32515411983509, 37.43654932443111)
17584109586, ber, 111, (16, 100), True, (16.82263339421369, 8.773047398639036)
17317240836, bin, 111, (34, 100), False, (12.482723104017305, 10.29928878357406)
17317240836, bin, 111, (21, 100), False, (9.94615275497643, 8.684793878045056)
17586204688, bin, 115, (52, 100), True, (40.47249062009699, 26.034392238029113)
17586204688, bin, 115, (79, 10), False, (26.982775761959612, 10.34996902655376)
17317240836, bin, 111, (44, 10), True, (39.508826022860774, 21.868400310244937)
17586204688, ber, 115, (94, 100), False, (21.32023641981738, 13.029119342201055)
17584109586, bin, 111, (55, 100), False, (9.4599575354659, 8.444827234283691)
17586204688, bin, 115, (60, 10), False, (27.163920128168353, 11.275427797324205)
17317240836, bin, 111, (33, 100), True, (40.96890926411299, 30.20615444881925)
17317240836, ber, 111, (81, 10), True, (33.10627504420047, 13.419482524862094)
17586206738, ber, 124, (63, 10), True, (19.10959824745382, 4.406102500634466)
17586204688, ber, 115, (42, 100), False, (13.375201427994492, 10.332236688961238)
17317240836, bin, 111, (26, 10), False, (34.49070623357274, 21.21587673343833)
17586204688, bin, 115, (63, 100), False, (16.62515641206839, 13.873529388407322)
17586204688, bin, 115, (27, 100), True, (28.474512780239696, 17.670528474962637)
17585681428, ber, 119, (50, 10), False, (17.243461743924662, 4.730343363289057)
17585681428, bin, 119, (28, 10), False, (17.947885718766855, 11.059763569982902)
17317240836, bin, 111, (99, 10), True, (31.827642794947476, 15.646945346209183)
17316714512, ber, 119, (56, 10), False, (22.74082594307882, 8.431731558474095)
17584109586, bin, 111, (50, 100), True, (25.310136831940017, 19.590727470841884)
17584109586, ber, 111, (34, 10), False, (15.816506027527014, 5.444904515142583)
17586204688, bin, 115, (34, 100), True, (31.866894646882855, 19.95519168422959)
17586206738, ber, 124, (30, 10), False, (17.023352361686772, 5.294486094108433)
17585681428, bin, 119, (65, 10), False, (16.968917446427415, 8.350767075024516)
17584109586, bin, 111, (28, 100), True, (19.885123340433633, 14.485027601271963)
17586204688, bin, 115, (49, 100), False, (14.403434377402563, 12.41710975615699)
17317240836, ber, 111, (22, 100), False, (10.11593982829035, 8.490556303487732)
17316714512, ber, 119, (41, 100), True, (33.24740314097183, 18.793607987674527)
17317240836, ber, 111, (64, 10), True, (35.04145404337738, 14.47725272414385)
17585681428, ber, 119, (96, 10), False, (16.65000642647471, 4.0015808177096615)
17585681428, bin, 119, (38, 10), False, (17.5756166066223, 9.960921236607039)
17584109586, bin, 111, (83, 10), False, (15.046774231583303, 7.596485063301763)
17316714512, bin, 119, (88, 10), False, (22.07758575614497, 10.924654787103176)
17585681428, bin, 119, (81, 10), False, (16.776356880475674, 7.814637251358159)
17317240836, bin, 111, (55, 100), False, (18.21716899480184, 14.057466698874213)
17586204688, bin, 115, (71, 100), False, (17.919108091692753, 14.685652282832292)
17586204688, ber, 115, (63, 10), False, (27.12968150015443, 5.920452639261361)
17586204688, bin, 115, (73, 100), True, (48.03781426282942, 31.683785651609526)
17585681428, ber, 119, (67, 10), False, (16.940368496211946, 4.339750421506988)
17316714512, bin, 119, (78, 10), False, (22.231999419783513, 11.266912093441908)
17585681428, ber, 119, (55, 10), False, (17.13813707613545, 4.589171490913997)
17586206738, ber, 124, (65, 10), False, (16.405127337304993, 4.015370403052667)
17586206738, ber, 124, (10, 100), True, (15.705064055866309, 8.339476642110569)
17584109586, bin, 111, (27, 100), False, (6.965545784659773, 6.4951591923032215)
17316714512, ber, 119, (58, 100), True, (40.48154545723018, 24.15377564786624)
17317240836, ber, 111, (77, 100), False, (25.45147572505268, 17.83913465452099)
17585681428, bin, 119, (43, 10), False, (17.421704529514315, 9.550258493474276)
17584109586, bin, 111, (40, 100), False, (8.021443445578445, 7.321538994458537)
17316714512, bin, 119, (10, 100), True, (19.858293508366813, 13.378009719905432)
17586204688, bin, 115, (81, 10), True, (30.48467981220839, 11.36067839137981)
17585681428, bin, 119, (18, 100), False, (6.7678460669275236, 6.358892369928726)
17586204688, ber, 115, (87, 100), True, (50.83970624885635, 22.031896387516408)
17316714512, ber, 119, (66, 10), True, (26.022665916162353, 9.123058586353071)
17585681428, ber, 119, (68, 10), True, (19.460593511256437, 4.692775165434284)
17586204688, bin, 115, (12, 100), False, (10.018336069886704, 9.54786234947049)
17317240836, bin, 111, (96, 10), True, (32.00521626120657, 15.79885093294854)
17586204688, ber, 115, (52, 100), False, (14.865476111673624, 10.925318872352824)
17316714512, bin, 119, (51, 10), True, (27.72412995446479, 15.083756517117836)
17586204688, bin, 115, (82, 10), True, (30.43058799023758, 11.304943904669372)
17584109586, bin, 111, (78, 10), False, (15.089304353339582, 7.732790157299037)
17317240836, bin, 111, (68, 10), True, (34.49096183808633, 17.866596230318788)
17585681428, ber, 119, (77, 10), False, (16.817685877023788, 4.193360101401545)
17316714512, bin, 119, (53, 10), False, (22.837747596890566, 12.556379029501397)
17317240836, bin, 111, (26, 100), False, (10.835142159143171, 9.243061687090742)
17585681428, bin, 119, (11, 100), True, (16.902059232954233, 10.458226304284555)
17316714512, bin, 119, (28, 100), True, (27.34426473621318, 19.441816240761835)
17585681428, bin, 119, (74, 100), False, (12.729112406523292, 10.610320108539916)
17586204688, ber, 115, (67, 10), True, (31.423733522729137, 6.354352609621343)
17317240836, ber, 111, (15, 10), False, (36.34445827669293, 21.60077942629508)
17586206738, bin, 124, (54, 10), False, (16.54104747228998, 8.552528377514216)
17316714512, bin, 119, (67, 10), True, (25.938185518369544, 13.359285884440258)
17586206738, bin, 124, (84, 10), False, (16.244105548654325, 7.4650411313469025)
17584109586, ber, 111, (29, 10), True, (22.158426923514625, 7.309341911291083)
17586204688, bin, 115, (14, 100), True, (22.523717568681025, 13.910014671972158)
17584109586, bin, 111, (95, 100), True, (30.667838758935815, 24.473608639024718)
17586206738, ber, 124, (80, 100), False, (12.724717905718062, 8.08665878852267)
17586206738, bin, 124, (88, 10), False, (16.218217617519, 7.364910843991264)
17586206738, bin, 124, (52, 10), False, (16.570592484450025, 8.657718536028732)
17584109586, bin, 111, (69, 10), False, (15.17915982134769, 8.016356084721627)
17585681428, bin, 119, (37, 100), False, (8.371008824202397, 7.527176070130551)
17317240836, ber, 111, (47, 10), True, (38.565777376226514, 16.499803343988837)
17316714512, bin, 119, (24, 10), True, (36.76198035944079, 23.717443344970302)
17316714512, ber, 119, (30, 100), True, (28.23905707283114, 15.589459326685366)
17316714512, ber, 119, (57, 10), False, (22.71040989154603, 8.393073270360084)
17585681428, ber, 119, (81, 10), False, (16.776356880475674, 4.145261110907933)
17586204688, bin, 115, (36, 10), False, (27.531943197486015, 13.437347356492316)
17586206738, ber, 124, (80, 10), False, (16.272331156124377, 3.819413960081351)
17586206738, ber, 124, (40, 100), False, (8.5413211429187, 6.659096643994013)
17585681428, bin, 119, (25, 100), True, (21.011553330472683, 14.151470494557561)
